PV_Cap Biomass_CHP_Cap HP_Cap Oil_boiler_Cap LPG_boiler_Cap Biomass_boiler_Cap AnnualPV AnnualCHPelec AnnualHPelec AnnualOilBoilerheat AnnualLPGBoilerheat AnnualBiomassBoilerheat AnnualBiomassmCHPheat AnnualHPheat AnnualImport AnnualExport OilConsumption BiomassConsumption LPGConsuption DieselCost PetrolCost BiomassCost TotalElectricityExchangeCost TotalVariableCost FixedOperationCosts AdditionalCost InvestmentCost CO2-Emission AnnualCost LoadFollowingCapacity ESD oilBoilerFuelDemand ngasBoilerFuelDemand biomassBoilerFuelDemand AnnualmCHPheat AnnualHPheat 
KWe KWe KWe KWth KWth KWth GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh KEuro KEuro KEuro KEuro KEuro KEuro KEuro KEuro Mt KEuro   GWh GWh GWh GWh GWh 
21123 11341 1601 664 471 1064 25.83;7.94;4.99;1.38;0.98;2.21;35.3;15.95;2.38;28.29;28.76;47.07;1.09;2512.0;2074.0;2542.0;-956.0;6483.0;1844.0;3310.0;11453.035650931719;-7.070;23090.03565093172;0.9839589348732755;0.242975662985532;1.7236656552824396;1.0858077247176348;2.9442238407149226;35.3;15.95;
29802 9513 1297 360 272 5772 36.44;6.66;4.04;0.75;0.56;11.98;29.61;12.92;2.44;38.63;27.97;52.99;0.63;2397.0;2074.0;2861.0;-1079.0;6455.0;1890.0;3209.0;11723.954660183783;-13.260;23277.954660183783;1.3590337524818001;0.24285588052191356;0.9333350776840774;0.6275698468625791;15.971917165059578;29.61;12.92;
20939 11401 1502 508 108 1972 25.61;7.99;4.67;1.05;0.22;4.09;35.49;14.96;2.24;28.27;28.36;49.82;0.25;2453.0;2074.0;2690.0;-972.0;6356.0;1851.0;3279.0;11434.535268749716;-7.420;22920.535268749714;0.9889789303079416;0.23155911936289686;1.3179112222263425;0.24876225115456285;5.457469893788102;35.49;14.96;
5675 13786 989 281 280 912 6.94;9.66;3.08;0.58;0.58;1.89;42.91;9.85;1.45;12.09;27.77;56.17;0.65;2368.0;2074.0;3033.0;-536.0;7144.0;1759.0;3108.0;10210.512040113019;1.327;22221.51204011302;0.46274777853725224;0.19906955708926372;0.7300999952921242;0.646531515732541;2.5236595481798916;42.91;9.85;
7924 7900 1301 80 543 8180 9.69;5.53;4.05;0.17;1.13;16.98;24.59;12.96;3.46;11.75;27.25;53.37;1.25;2292.0;2074.0;2882.0;-371.0;7228.0;1325.0;3211.0;7111.605007107765;2.657;18875.605007107766;0.5031425736023818;0.2430824936828706;0.2080608135284633;1.2529529856332373;22.63333486850998;24.59;12.96;
41291 12880 1189 76 437 1355 50.49;9.02;3.70;0.16;0.91;2.81;40.09;11.85;1.48;54.40;27.24;53.87;1.01;2291.0;2074.0;2909.0;-1350.0;6215.0;2391.0;3175.0;15639.739440164994;-22.966;27420.739440164994;1.8701472556894243;0.226790524935073;0.19704657351379454;1.0083319970919224;3.749161156222966;40.09;11.85;
5260 3400 930 540 1214 15578 6.43;2.38;2.90;1.12;2.52;32.33;10.58;9.27;4.96;8.00;28.44;56.34;2.80;2465.0;2074.0;3042.0;-64.0;8238.0;938.0;3088.0;3935.3686410124046;6.296;16199.368641012405;0.4456671251719395;0.293768876501597;1.4019456300371247;2.7992258856814374;43.10538703111559;10.58;9.27;
29106 7335 1013 35 768 10229 35.59;5.14;3.15;0.07;1.59;21.23;22.83;10.09;2.75;37.44;27.13;56.85;1.77;2275.0;2074.0;3070.0;-1033.0;6860.0;1720.0;3117.0;10228.11487118959;-12.392;21925.114871189588;1.3702693487896351;0.252131729360875;0.08977550686093361;1.771050617820298;28.304236265719;22.83;10.09;
12645 3067 1159 1263 639 14829 15.46;2.15;3.61;2.62;1.33;30.78;9.55;11.55;5.12;16.24;30.32;52.97;1.47;2737.0;2074.0;2860.0;-436.0;7639.0;1047.0;3165.0;4978.445709121359;1.887;16829.44570912136;0.7170191339375629;0.3081556762031925;3.277377748010039;1.4728438263352084;41.033903003210106;9.55;11.55;
16794 10241 1502 468 1350 2510 20.54;7.17;4.67;0.97;2.8;5.21;31.88;14.96;2.65;22.81;28.25;46.80;3.11;2438.0;2074.0;2527.0;-822.0;7012.0;1677.0;3277.0;10046.514730138166;-3.494;22012.514730138166;0.8252836304700161;0.25615195082461467;1.212769996061066;3.1126322660863783;6.946149449665384;31.88;14.96;
6036 5774 1074 563 418 12101 7.38;4.04;3.34;1.17;0.87;25.11;17.97;10.7;4.07;9.27;28.50;55.95;0.96;2474.0;2074.0;3021.0;-194.0;7657.0;1132.0;3136.0;5462.6655904097815;4.698;17387.665590409782;0.4518970189701897;0.26154157197344613;1.4616180869295932;0.9641575775497614;33.483917820459524;17.97;10.7;
5356 5384 1149 614 12 12683 6.55;3.77;3.58;1.27;0.03;26.32;16.76;11.44;4.46;8.33;28.63;56.04;0.03;2493.0;2074.0;3026.0;-115.0;7537.0;1084.0;3160.0;5131.454532105718;5.307;16912.454532105716;0.42977150537634407;0.2617302592723614;1.5926241580024894;0.02811425326963566;35.09432636793042;16.76;11.44;
32395 3265 2316 24 191 10670 39.61;2.29;7.21;0.05;0.4;22.14;10.17;23.07;6.84;38.66;27.10;42.23;0.44;2271.0;2074.0;2280.0;-685.0;6096.0;1398.0;3546.0;8632.042057098513;-11.020;19672.042057098515;1.3626834381551363;0.3150804942984147;0.06130699187735384;0.4399127939339178;29.523457566557322;10.17;23.07;
5238 13764 995 363 199 912 6.41;9.64;3.10;0.75;0.41;1.89;42.85;9.91;1.48;11.54;27.98;56.08;0.46;2399.0;2074.0;3028.0;-503.0;7158.0;1749.0;3112.0;10126.242668346726;1.671;22145.242668346727;0.44467213114754095;0.1989993413792215;0.942034243660071;0.45814551718325497;2.5236595481798916;42.85;9.91;
